Order_ID,Date,Month,Quarter,Category,Product,City,State,Quantity,Unit_Price,Discount_Percent,Final_Amount,Payment_Method,Order_Status,Customer_Rating
ORD10752,2023-04-22,April,Q2,Books,Children Book,Delhi,Delhi,5,862.62,30.0,3019.17,Debit Card,Returned,3.7
ORD10753,2023-08-27,August,Q3,Electronics,Smartphone,Pune,Maharashtra,3,15731.62,29.0,33508.35,Net Banking,Cancelled,4.4
ORD10754,2023-12-25,December,Q4,Books,Novel,Bangalore,Karnataka,2,9295.12,30.0,13013.17,Credit Card,Returned,4.0
ORD10755,2023-05-12,May,Q2,Electronics,Smartphone,Pune,Maharashtra,1,714.56,26.0,528.77,Net Banking,Cancelled,3.7
ORD10756,2023-07-08,July,Q3,Grocery,Oil 1L,Jaipur,Rajasthan,5,18068.4,27.0,65949.66,Net Banking,Delivered,4.2
ORD10757,2023-03-27,March,Q1,Clothing,Jeans,Bangalore,Karnataka,1,9580.56,33.0,6418.98,Debit Card,Delivered,4.2
ORD10758,2023-11-07,November,Q4,Sports,Dumbbells,Bangalore,Karnataka,2,21817.63,25.0,32726.44,Debit Card,Delivered,4.5
ORD10759,2023-11-07,November,Q4,Books,UPSC Guide,Bangalore,Karnataka,4,21122.87,5.0,80266.91,Net Banking,Returned,4.8
ORD10760,2023-02-28,February,Q1,Grocery,Rice 5kg,Kolkata,West Bengal,5,12169.35,12.0,53545.14,Net Banking,Delivered,4.6
ORD10761,2023-03-25,March,Q1,Beauty,Face Cream,Delhi,Delhi,4,48975.37,34.0,129294.98,Cash on Delivery,Cancelled,4.3
ORD10762,2023-06-09,June,Q2,Books,Data Science Book,Kolkata,West Bengal,4,24330.74,24.0,73965.45,Net Banking,Delivered,4.0
ORD10763,2023-02-25,February,Q1,Electronics,Tablet,Mumbai,Maharashtra,4,28841.35,22.0,89985.01,Net Banking,Returned,3.2
ORD10764,2023-10-24,October,Q4,Clothing,Kurta,Jaipur,Rajasthan,3,22443.85,17.0,55885.19,Debit Card,Returned,2.9
ORD10765,2023-01-14,January,Q1,Beauty,Lipstick,Chennai,Tamil Nadu,5,11024.13,36.0,35277.22,Cash on Delivery,Returned,3.3
ORD10766,2023-06-09,June,Q2,Home & Kitchen,Bedsheet,Pune,Maharashtra,4,41662.38,27.0,121654.15,Net Banking,Delivered,4.3
ORD10767,2023-10-22,October,Q4,Sports,Yoga Mat,Delhi,Delhi,4,6498.37,8.0,23914.0,Credit Card,Returned,4.0
ORD10768,2023-12-13,December,Q4,Grocery,Oil 1L,Chennai,Tamil Nadu,2,27863.68,40.0,33436.42,UPI,Delivered,3.4
ORD10769,2023-07-12,July,Q3,Home & Kitchen,Pressure Cooker,Ahmedabad,Gujarat,1,40350.44,14.0,34701.38,Debit Card,Delivered,2.8
ORD10770,2023-07-23,July,Q3,Sports,Dumbbells,Hyderabad,Telangana,3,39255.05,31.0,81257.95,Cash on Delivery,Delivered,4.4
ORD10771,2023-04-12,April,Q2,Home & Kitchen,Water Bottle,Jaipur,Rajasthan,1,35334.93,37.0,22261.01,Net Banking,Delivered,3.6
ORD10772,2023-02-08,February,Q1,Clothing,Jacket,Jaipur,Rajasthan,1,41189.33,2.0,40365.54,Credit Card,Delivered,2.8
ORD10773,2023-10-31,October,Q4,Beauty,Shampoo,Hyderabad,Telangana,4,38110.14,20.0,121952.45,Debit Card,Delivered,4.7
ORD10774,2023-12-20,December,Q4,Beauty,Shampoo,Delhi,Delhi,2,21983.47,17.0,36492.56,Debit Card,Returned,4.4
ORD10775,2023-11-18,November,Q4,Beauty,Perfume,Ahmedabad,Gujarat,2,4307.43,15.0,7322.63,UPI,Delivered,4.4
ORD10776,2023-05-05,May,Q2,Home & Kitchen,Water Bottle,Pune,Maharashtra,2,6942.82,17.0,11525.08,Net Banking,Cancelled,4.8
ORD10777,2023-02-22,February,Q1,Beauty,Face Cream,Kolkata,West Bengal,2,38519.09,29.0,54697.11,Credit Card,Delivered,3.8
ORD10778,2023-12-23,December,Q4,Beauty,Perfume,Pune,Maharashtra,2,21731.91,16.0,36509.61,Debit Card,Cancelled,2.6
ORD10779,2023-06-04,June,Q2,Electronics,Tablet,Hyderabad,Telangana,4,20130.04,27.0,58779.72,UPI,Delivered,3.9
ORD10780,2023-12-17,December,Q4,Beauty,Face Cream,Hyderabad,Telangana,5,30539.53,6.0,143535.79,Debit Card,Cancelled,3.5
ORD10781,2023-11-04,November,Q4,Grocery,Oil 1L,Pune,Maharashtra,2,44054.69,3.0,85466.1,Net Banking,Delivered,3.8
ORD10782,2023-03-03,March,Q1,Books,Python Guide,Delhi,Delhi,5,27611.7,21.0,109066.22,Debit Card,Delivered,4.4
ORD10783,2023-10-17,October,Q4,Electronics,Tablet,Jaipur,Rajasthan,3,12104.92,31.0,25057.18,Cash on Delivery,Delivered,4.3
ORD10784,2023-01-22,January,Q1,Electronics,Headphones,Hyderabad,Telangana,5,17755.94,2.0,87004.11,Credit Card,Returned,4.1
ORD10785,2023-06-27,June,Q2,Books,Children Book,Mumbai,Maharashtra,4,16982.07,9.0,61814.73,Cash on Delivery,Cancelled,4.4
ORD10786,2023-09-30,September,Q3,Sports,Yoga Mat,Hyderabad,Telangana,3,33362.77,33.0,67059.17,Debit Card,Returned,3.9
ORD10787,2023-08-08,August,Q3,Sports,Cricket Bat,Madurai,Tamil Nadu,5,29139.33,33.0,97616.76,Credit Card,Delivered,3.4
ORD10788,2023-12-05,December,Q4,Toys,RC Car,Delhi,Delhi,1,3156.57,36.0,2020.2,Net Banking,Delivered,3.7
ORD10789,2023-07-09,July,Q3,Beauty,Sunscreen,Pune,Maharashtra,5,27970.47,31.0,96498.12,Cash on Delivery,Returned,4.7
ORD10790,2023-02-05,February,Q1,Toys,RC Car,Kolkata,West Bengal,4,41199.4,6.0,154909.74,Net Banking,Delivered,2.8
ORD10791,2023-09-17,September,Q3,Clothing,Jeans,Kolkata,West Bengal,4,1678.74,6.0,6312.06,Credit Card,Cancelled,3.9
ORD10792,2023-11-28,November,Q4,Toys,LEGO Set,Delhi,Delhi,3,28609.65,2.0,84112.37,UPI,Delivered,2.9
ORD10793,2023-06-24,June,Q2,Beauty,Perfume,Hyderabad,Telangana,4,1447.49,6.0,5442.56,Net Banking,Delivered,4.5
ORD10794,2023-01-07,January,Q1,Books,Novel,Chennai,Tamil Nadu,2,40965.3,20.0,65544.48,UPI,Delivered,2.8
ORD10795,2023-08-04,August,Q3,Electronics,Smart Watch,Kolkata,West Bengal,5,15519.61,18.0,63630.4,Net Banking,Returned,3.3
ORD10796,2023-09-08,September,Q3,Home & Kitchen,Pressure Cooker,Ahmedabad,Gujarat,4,38095.86,27.0,111239.91,UPI,Delivered,2.9
ORD10797,2023-02-24,February,Q1,Toys,RC Car,Chennai,Tamil Nadu,4,16982.94,2.0,66573.12,Net Banking,Delivered,4.2
ORD10798,2023-08-10,August,Q3,Clothing,Jeans,Mumbai,Maharashtra,5,31523.96,31.0,108757.66,Credit Card,Cancelled,3.3
ORD10799,2023-07-05,July,Q3,Clothing,Jeans,Jaipur,Rajasthan,5,28863.94,2.0,141433.31,Debit Card,Returned,3.9
ORD10800,2023-11-22,November,Q4,Electronics,Smartphone,Ahmedabad,Gujarat,2,48120.72,11.0,85654.88,Cash on Delivery,Returned,3.0
ORD10801,2023-08-24,August,Q3,Clothing,Jacket,Jaipur,Rajasthan,3,20119.8,2.0,59152.21,Credit Card,Delivered,4.7
ORD10802,2023-12-29,December,Q4,Toys,Board Game,Pune,Maharashtra,1,42989.44,13.0,37400.81,Credit Card,Delivered,3.1
ORD10803,2023-03-20,March,Q1,Home & Kitchen,Bedsheet,Bangalore,Karnataka,2,12814.95,4.0,24604.7,Net Banking,Delivered,3.3
ORD10804,2023-08-11,August,Q3,Electronics,Tablet,Madurai,Tamil Nadu,2,1407.2,2.0,2758.11,UPI,Delivered,3.5
ORD10805,2023-04-01,April,Q2,Toys,Doll,Hyderabad,Telangana,4,47081.8,36.0,120529.41,Debit Card,Cancelled,2.6
ORD10806,2023-09-25,September,Q3,Sports,Dumbbells,Ahmedabad,Gujarat,5,19283.18,5.0,91595.11,Net Banking,Cancelled,2.7
ORD10807,2023-11-30,November,Q4,Toys,LEGO Set,Kolkata,West Bengal,1,20404.31,9.0,18567.92,UPI,Cancelled,4.7
ORD10808,2023-05-19,May,Q2,Clothing,Jeans,Ahmedabad,Gujarat,2,15265.41,16.0,25645.89,Cash on Delivery,Delivered,2.7
ORD10809,2023-11-12,November,Q4,Home & Kitchen,Bedsheet,Ahmedabad,Gujarat,2,39112.08,22.0,61014.84,Cash on Delivery,Returned,3.6
ORD10810,2023-10-03,October,Q4,Electronics,Smartphone,Kolkata,West Bengal,5,14498.01,39.0,44218.93,Net Banking,Delivered,2.5
ORD10811,2023-09-05,September,Q3,Books,UPSC Guide,Madurai,Tamil Nadu,2,29278.7,20.0,46845.92,Cash on Delivery,Cancelled,2.6
ORD10812,2023-08-27,August,Q3,Clothing,Saree,Delhi,Delhi,4,34936.54,33.0,93629.93,UPI,Returned,4.3
ORD10813,2023-08-12,August,Q3,Sports,Badminton Set,Ahmedabad,Gujarat,3,44202.38,38.0,82216.43,Net Banking,Delivered,4.1
ORD10814,2023-10-31,October,Q4,Sports,Yoga Mat,Madurai,Tamil Nadu,2,23016.98,24.0,34985.81,Debit Card,Delivered,2.5
ORD10815,2023-05-18,May,Q2,Grocery,Rice 5kg,Mumbai,Maharashtra,2,20687.49,36.0,26479.99,Net Banking,Cancelled,4.3
ORD10816,2023-06-15,June,Q2,Clothing,T-Shirt,Ahmedabad,Gujarat,1,44633.98,33.0,29904.77,Credit Card,Delivered,3.6
ORD10817,2023-05-06,May,Q2,Toys,Puzzle,Madurai,Tamil Nadu,4,8900.47,31.0,24565.3,Credit Card,Delivered,4.2
ORD10818,2023-02-14,February,Q1,Grocery,Oil 1L,Chennai,Tamil Nadu,4,517.7,30.0,1449.56,UPI,Delivered,4.4
ORD10819,2023-05-23,May,Q2,Clothing,Jacket,Hyderabad,Telangana,2,11751.18,20.0,18801.89,UPI,Returned,3.4
ORD10820,2023-08-19,August,Q3,Sports,Cricket Bat,Chennai,Tamil Nadu,4,5591.78,11.0,19906.74,Debit Card,Cancelled,3.8
ORD10821,2023-05-05,May,Q2,Sports,Badminton Set,Jaipur,Rajasthan,5,8817.67,24.0,33507.15,Debit Card,Delivered,4.4
ORD10822,2023-08-26,August,Q3,Sports,Badminton Set,Hyderabad,Telangana,2,42390.98,1.0,83934.14,Cash on Delivery,Cancelled,4.9
ORD10823,2023-10-19,October,Q4,Books,Children Book,Kolkata,West Bengal,1,46897.62,26.0,34704.24,Credit Card,Delivered,4.9
ORD10824,2023-11-09,November,Q4,Toys,RC Car,Hyderabad,Telangana,1,34024.67,19.0,27559.98,Credit Card,Delivered,3.4
ORD10825,2023-12-09,December,Q4,Electronics,Headphones,Pune,Maharashtra,5,22470.63,0.0,112353.15,Credit Card,Cancelled,3.0
ORD10826,2023-07-14,July,Q3,Electronics,Laptop,Pune,Maharashtra,1,45853.91,8.0,42185.6,Credit Card,Delivered,3.3
ORD10827,2023-06-22,June,Q2,Electronics,Smart Watch,Pune,Maharashtra,1,29646.91,25.0,22235.18,UPI,Delivered,3.3
ORD10828,2023-01-15,January,Q1,Clothing,Kurta,Chennai,Tamil Nadu,3,41634.25,33.0,83684.84,Debit Card,Delivered,3.8
ORD10829,2023-09-11,September,Q3,Grocery,Rice 5kg,Kolkata,West Bengal,5,6285.08,39.0,19169.49,Net Banking,Delivered,4.8
ORD10830,2023-06-16,June,Q2,Clothing,Jeans,Mumbai,Maharashtra,4,2786.7,24.0,8471.57,Credit Card,Delivered,3.6
ORD10831,2023-04-04,April,Q2,Electronics,Headphones,Pune,Maharashtra,4,4836.72,30.0,13542.82,Cash on Delivery,Cancelled,3.1
ORD10832,2023-09-07,September,Q3,Electronics,Smart Watch,Pune,Maharashtra,4,39768.48,35.0,103398.05,UPI,Delivered,4.0
ORD10833,2023-04-19,April,Q2,Grocery,Biscuits,Madurai,Tamil Nadu,5,9664.44,4.0,46389.31,Credit Card,Cancelled,4.0
ORD10834,2023-07-01,July,Q3,Sports,Badminton Set,Bangalore,Karnataka,5,12851.49,17.0,53333.68,Net Banking,Delivered,4.3
ORD10835,2023-05-13,May,Q2,Sports,Football,Mumbai,Maharashtra,1,6427.65,23.0,4949.29,UPI,Delivered,3.8
ORD10836,2023-06-24,June,Q2,Home & Kitchen,Pressure Cooker,Kolkata,West Bengal,3,30186.31,12.0,79691.86,Cash on Delivery,Cancelled,4.9
ORD10837,2023-05-24,May,Q2,Home & Kitchen,Mixer Grinder,Chennai,Tamil Nadu,5,40968.23,22.0,159776.1,UPI,Delivered,2.6
ORD10838,2023-11-02,November,Q4,Sports,Football,Delhi,Delhi,3,9508.31,19.0,23105.19,Net Banking,Cancelled,4.2
ORD10839,2023-12-26,December,Q4,Beauty,Sunscreen,Jaipur,Rajasthan,3,30824.35,17.0,76752.63,Net Banking,Delivered,2.9
ORD10840,2023-05-22,May,Q2,Grocery,Dal 1kg,Mumbai,Maharashtra,2,34676.37,19.0,56175.72,Net Banking,Delivered,3.0
ORD10841,2023-10-12,October,Q4,Toys,Board Game,Pune,Maharashtra,2,41312.91,0.0,82625.82,UPI,Delivered,2.5
ORD10842,2023-01-06,January,Q1,Clothing,Jeans,Hyderabad,Telangana,4,9760.45,23.0,30062.19,Credit Card,Delivered,4.4
ORD10843,2023-09-22,September,Q3,Sports,Football,Hyderabad,Telangana,2,10986.3,10.0,19775.34,Cash on Delivery,Delivered,2.9
ORD10844,2023-04-08,April,Q2,Home & Kitchen,Pressure Cooker,Mumbai,Maharashtra,2,42151.93,36.0,53954.47,Debit Card,Returned,2.6
ORD10845,2023-02-13,February,Q1,Clothing,Saree,Chennai,Tamil Nadu,3,22837.37,15.0,58235.29,Debit Card,Cancelled,3.4
ORD10846,2023-05-04,May,Q2,Toys,LEGO Set,Delhi,Delhi,2,44142.02,5.0,83869.84,Cash on Delivery,Returned,3.0
ORD10847,2023-07-28,July,Q3,Beauty,Perfume,Jaipur,Rajasthan,4,48850.23,10.0,175860.83,Cash on Delivery,Cancelled,2.6
ORD10848,2023-09-08,September,Q3,Sports,Badminton Set,Hyderabad,Telangana,2,16417.65,2.0,32178.59,Debit Card,Cancelled,4.5
ORD10849,2023-10-12,October,Q4,Grocery,Dal 1kg,Delhi,Delhi,4,39560.31,25.0,118680.93,Net Banking,Cancelled,2.9
ORD10850,2023-05-04,May,Q2,Beauty,Lipstick,Ahmedabad,Gujarat,4,8990.98,28.0,25894.02,Net Banking,Returned,3.8
ORD10851,2023-12-20,December,Q4,Grocery,Oil 1L,Jaipur,Rajasthan,4,31923.37,32.0,86831.57,Debit Card,Delivered,4.1
ORD10852,2023-09-01,September,Q3,Sports,Dumbbells,Chennai,Tamil Nadu,4,10968.76,17.0,36416.28,Debit Card,Delivered,3.4
ORD10853,2023-11-27,November,Q4,Books,Children Book,Delhi,Delhi,2,37593.56,12.0,66164.67,Debit Card,Cancelled,3.8
ORD10854,2023-12-31,December,Q4,Electronics,Smart Watch,Ahmedabad,Gujarat,5,16851.88,18.0,69092.71,UPI,Returned,3.6
ORD10855,2023-09-09,September,Q3,Beauty,Perfume,Pune,Maharashtra,1,9019.31,9.0,8207.57,UPI,Delivered,4.1
ORD10856,2023-08-18,August,Q3,Books,Children Book,Ahmedabad,Gujarat,5,32200.54,31.0,111091.86,Credit Card,Delivered,4.8
ORD10857,2023-01-09,January,Q1,Clothing,Saree,Mumbai,Maharashtra,5,10055.31,8.0,46254.43,UPI,Delivered,3.3
ORD10858,2023-02-17,February,Q1,Sports,Badminton Set,Bangalore,Karnataka,5,45623.51,0.0,228117.55,UPI,Returned,3.2
ORD10859,2023-05-31,May,Q2,Toys,Puzzle,Mumbai,Maharashtra,4,32721.85,40.0,78532.44,Net Banking,Delivered,4.9
ORD10860,2023-04-24,April,Q2,Sports,Football,Kolkata,West Bengal,2,25815.48,31.0,35625.36,Net Banking,Delivered,4.4
ORD10861,2023-07-27,July,Q3,Clothing,Saree,Chennai,Tamil Nadu,4,38518.05,28.0,110931.98,Net Banking,Cancelled,3.0
ORD10862,2023-12-21,December,Q4,Electronics,Headphones,Bangalore,Karnataka,5,43693.82,12.0,192252.81,Net Banking,Delivered,4.3
ORD10863,2023-05-05,May,Q2,Beauty,Shampoo,Pune,Maharashtra,4,34303.85,16.0,115260.94,Cash on Delivery,Delivered,4.4
ORD10864,2023-06-06,June,Q2,Beauty,Sunscreen,Mumbai,Maharashtra,5,39278.62,37.0,123727.65,UPI,Cancelled,2.9
ORD10865,2023-12-06,December,Q4,Toys,RC Car,Chennai,Tamil Nadu,4,3232.28,15.0,10989.75,UPI,Cancelled,3.7
ORD10866,2023-10-25,October,Q4,Grocery,Oil 1L,Delhi,Delhi,2,5260.44,22.0,8206.29,Cash on Delivery,Returned,2.6
ORD10867,2023-07-08,July,Q3,Electronics,Laptop,Chennai,Tamil Nadu,1,45571.7,15.0,38735.94,UPI,Cancelled,3.0
ORD10868,2023-08-31,August,Q3,Clothing,Kurta,Mumbai,Maharashtra,3,25950.66,7.0,72402.34,Net Banking,Returned,4.6
ORD10869,2023-10-11,October,Q4,Home & Kitchen,Mixer Grinder,Bangalore,Karnataka,5,20949.74,30.0,73324.09,Debit Card,Delivered,3.5
ORD10870,2023-09-29,September,Q3,Sports,Yoga Mat,Pune,Maharashtra,4,7981.12,23.0,24581.85,Debit Card,Cancelled,3.3
ORD10871,2023-06-26,June,Q2,Grocery,Oil 1L,Chennai,Tamil Nadu,1,49554.7,18.0,40634.85,Cash on Delivery,Delivered,4.6
ORD10872,2023-08-06,August,Q3,Beauty,Sunscreen,Kolkata,West Bengal,4,23161.64,2.0,90793.63,Net Banking,Delivered,2.7
ORD10873,2023-10-09,October,Q4,Books,UPSC Guide,Jaipur,Rajasthan,2,20781.89,7.0,38654.32,Net Banking,Returned,4.0
ORD10874,2023-06-19,June,Q2,Toys,Board Game,Jaipur,Rajasthan,1,19707.89,38.0,12218.89,Debit Card,Delivered,3.1
ORD10875,2023-06-30,June,Q2,Books,Data Science Book,Chennai,Tamil Nadu,4,20593.34,30.0,57661.35,UPI,Delivered,2.8
ORD10876,2023-12-26,December,Q4,Clothing,Jacket,Madurai,Tamil Nadu,4,22574.25,10.0,81267.3,Net Banking,Delivered,3.8
ORD10877,2023-08-21,August,Q3,Clothing,Kurta,Pune,Maharashtra,3,37310.57,34.0,73874.93,Credit Card,Delivered,3.5
ORD10878,2023-05-19,May,Q2,Clothing,Jeans,Madurai,Tamil Nadu,4,24263.72,3.0,94143.23,Debit Card,Returned,3.9
ORD10879,2023-06-06,June,Q2,Home & Kitchen,Curtains,Hyderabad,Telangana,2,8570.93,1.0,16970.44,UPI,Delivered,2.8
ORD10880,2023-05-09,May,Q2,Toys,Board Game,Delhi,Delhi,1,33885.29,6.0,31852.17,Debit Card,Delivered,3.4
ORD10881,2023-04-29,April,Q2,Sports,Dumbbells,Mumbai,Maharashtra,5,32068.56,29.0,113843.39,Net Banking,Delivered,4.7
ORD10882,2023-03-03,March,Q1,Grocery,Rice 5kg,Jaipur,Rajasthan,1,2480.8,15.0,2108.68,Debit Card,Delivered,3.0
ORD10883,2023-04-09,April,Q2,Sports,Football,Delhi,Delhi,1,21113.05,40.0,12667.83,Debit Card,Delivered,3.3
ORD10884,2023-06-11,June,Q2,Sports,Cricket Bat,Bangalore,Karnataka,2,2248.42,21.0,3552.5,UPI,Cancelled,4.5
ORD10885,2023-03-03,March,Q1,Sports,Badminton Set,Chennai,Tamil Nadu,5,19783.44,17.0,82101.28,Credit Card,Delivered,3.1
ORD10886,2023-10-02,October,Q4,Beauty,Shampoo,Mumbai,Maharashtra,4,32716.94,0.0,130867.76,Debit Card,Delivered,3.0
ORD10887,2023-12-20,December,Q4,Books,Children Book,Madurai,Tamil Nadu,1,3413.2,9.0,3106.01,Cash on Delivery,Returned,3.3
ORD10888,2023-04-05,April,Q2,Clothing,Jacket,Jaipur,Rajasthan,2,12634.41,4.0,24258.07,Net Banking,Delivered,3.3
ORD10889,2023-04-09,April,Q2,Beauty,Shampoo,Madurai,Tamil Nadu,4,3422.3,1.0,13552.31,Net Banking,Returned,4.8
ORD10890,2023-04-21,April,Q2,Sports,Badminton Set,Jaipur,Rajasthan,1,11668.66,25.0,8751.49,UPI,Delivered,4.7
ORD10891,2023-09-05,September,Q3,Toys,Board Game,Jaipur,Rajasthan,1,3043.15,15.0,2586.68,Debit Card,Returned,3.2
ORD10892,2023-05-22,May,Q2,Sports,Cricket Bat,Chennai,Tamil Nadu,5,49428.14,18.0,202655.37,Debit Card,Delivered,4.7
ORD10893,2023-10-29,October,Q4,Beauty,Face Cream,Ahmedabad,Gujarat,4,32419.92,12.0,114118.12,UPI,Delivered,2.6
ORD10894,2023-09-26,September,Q3,Sports,Football,Ahmedabad,Gujarat,1,45336.27,27.0,33095.48,Debit Card,Cancelled,3.1
ORD10895,2023-11-02,November,Q4,Toys,Puzzle,Madurai,Tamil Nadu,2,22145.93,0.0,44291.86,Credit Card,Delivered,4.7
ORD10896,2023-05-25,May,Q2,Electronics,Laptop,Chennai,Tamil Nadu,2,4633.38,24.0,7042.74,Debit Card,Delivered,4.6
ORD10897,2023-02-21,February,Q1,Clothing,Kurta,Kolkata,West Bengal,3,8249.73,8.0,22769.25,Cash on Delivery,Delivered,3.6
ORD10898,2023-04-10,April,Q2,Books,Novel,Jaipur,Rajasthan,4,48387.9,8.0,178067.47,Net Banking,Delivered,4.7
ORD10899,2023-06-01,June,Q2,Beauty,Lipstick,Pune,Maharashtra,2,23562.14,17.0,39113.15,Net Banking,Delivered,4.0
ORD10900,2023-04-27,April,Q2,Grocery,Rice 5kg,Pune,Maharashtra,4,42709.41,30.0,119586.35,Cash on Delivery,Cancelled,4.8
ORD10901,2023-07-04,July,Q3,Home & Kitchen,Water Bottle,Bangalore,Karnataka,3,19053.49,12.0,50301.21,Cash on Delivery,Cancelled,3.2
ORD10902,2023-04-02,April,Q2,Grocery,Rice 5kg,Madurai,Tamil Nadu,2,35757.43,8.0,65793.67,Credit Card,Delivered,4.8
ORD10903,2023-06-04,June,Q2,Beauty,Lipstick,Pune,Maharashtra,4,47017.24,39.0,114722.07,Net Banking,Delivered,3.4
ORD10904,2023-01-08,January,Q1,Clothing,Kurta,Mumbai,Maharashtra,1,19272.06,23.0,14839.49,Net Banking,Delivered,3.0
ORD10905,2023-12-29,December,Q4,Beauty,Sunscreen,Kolkata,West Bengal,3,34837.95,26.0,77340.25,Debit Card,Delivered,4.8
ORD10906,2023-10-01,October,Q4,Grocery,Rice 5kg,Madurai,Tamil Nadu,1,34888.7,26.0,25817.64,Net Banking,Delivered,3.2
ORD10907,2023-03-06,March,Q1,Books,Python Guide,Jaipur,Rajasthan,5,47591.32,34.0,157051.36,Credit Card,Returned,2.5
ORD10908,2023-05-21,May,Q2,Toys,Puzzle,Delhi,Delhi,5,45501.96,35.0,147881.37,Net Banking,Delivered,2.9
ORD10909,2023-01-24,January,Q1,Books,Children Book,Ahmedabad,Gujarat,4,29324.68,29.0,83282.09,Credit Card,Delivered,4.4
ORD10910,2023-01-28,January,Q1,Beauty,Shampoo,Hyderabad,Telangana,2,46504.34,16.0,78127.29,Debit Card,Returned,3.3
ORD10911,2023-10-11,October,Q4,Electronics,Smartphone,Delhi,Delhi,4,26271.85,26.0,77764.68,Debit Card,Delivered,4.3
ORD10912,2023-05-30,May,Q2,Beauty,Shampoo,Bangalore,Karnataka,2,24349.24,20.0,38958.78,Cash on Delivery,Delivered,2.8
ORD10913,2023-12-24,December,Q4,Home & Kitchen,Pressure Cooker,Mumbai,Maharashtra,2,40468.47,8.0,74461.98,Net Banking,Returned,5.0
ORD10914,2023-03-06,March,Q1,Clothing,Jeans,Delhi,Delhi,3,4331.07,5.0,12343.55,Credit Card,Cancelled,2.7
ORD10915,2023-11-23,November,Q4,Sports,Dumbbells,Kolkata,West Bengal,1,524.85,11.0,467.12,Cash on Delivery,Delivered,4.9
ORD10916,2023-09-09,September,Q3,Clothing,Jeans,Ahmedabad,Gujarat,1,18814.51,21.0,14863.46,UPI,Returned,4.9
ORD10917,2023-02-22,February,Q1,Grocery,Oil 1L,Jaipur,Rajasthan,4,16860.68,27.0,49233.19,UPI,Delivered,3.4
ORD10918,2023-01-07,January,Q1,Beauty,Lipstick,Pune,Maharashtra,5,2909.22,14.0,12509.65,Credit Card,Delivered,3.3
ORD10919,2023-10-21,October,Q4,Grocery,Tea 250g,Bangalore,Karnataka,1,30115.36,35.0,19574.98,Debit Card,Delivered,3.2
ORD10920,2023-05-26,May,Q2,Grocery,Biscuits,Kolkata,West Bengal,5,20685.67,8.0,95154.08,UPI,Delivered,5.0
ORD10921,2023-08-29,August,Q3,Beauty,Face Cream,Madurai,Tamil Nadu,4,11716.25,19.0,37960.65,Credit Card,Delivered,4.3
ORD10922,2023-09-03,September,Q3,Toys,RC Car,Delhi,Delhi,4,14728.46,8.0,54200.73,Cash on Delivery,Cancelled,2.9
ORD10923,2023-08-14,August,Q3,Electronics,Laptop,Kolkata,West Bengal,1,15102.35,27.0,11024.72,Net Banking,Delivered,3.9
ORD10924,2023-06-24,June,Q2,Grocery,Rice 5kg,Kolkata,West Bengal,5,12083.04,8.0,55581.98,Credit Card,Delivered,4.4
ORD10925,2023-04-05,April,Q2,Toys,LEGO Set,Bangalore,Karnataka,3,45137.29,31.0,93434.19,UPI,Returned,3.1
ORD10926,2023-01-27,January,Q1,Clothing,Jeans,Ahmedabad,Gujarat,4,4567.57,28.0,13154.6,Cash on Delivery,Cancelled,4.7
ORD10927,2023-05-10,May,Q2,Clothing,Saree,Pune,Maharashtra,4,32713.29,31.0,90288.68,Net Banking,Delivered,4.9
ORD10928,2023-09-02,September,Q3,Sports,Yoga Mat,Delhi,Delhi,3,4429.63,4.0,12757.33,Debit Card,Delivered,4.4
ORD10929,2023-02-28,February,Q1,Beauty,Shampoo,Madurai,Tamil Nadu,4,28867.0,0.0,115468.0,Cash on Delivery,Delivered,2.7
ORD10930,2023-02-03,February,Q1,Toys,RC Car,Madurai,Tamil Nadu,3,39886.03,37.0,75384.6,Cash on Delivery,Cancelled,2.8
ORD10931,2023-07-25,July,Q3,Sports,Cricket Bat,Pune,Maharashtra,1,26937.73,18.0,22088.94,UPI,Delivered,2.9
ORD10932,2023-09-09,September,Q3,Grocery,Tea 250g,Bangalore,Karnataka,5,14205.47,30.0,49719.14,Credit Card,Cancelled,4.6
ORD10933,2023-02-07,February,Q1,Beauty,Perfume,Ahmedabad,Gujarat,1,13708.95,34.0,9047.91,Debit Card,Returned,3.9
ORD10934,2023-10-23,October,Q4,Books,UPSC Guide,Mumbai,Maharashtra,3,7677.48,29.0,16353.03,Debit Card,Delivered,4.6
ORD10935,2023-11-19,November,Q4,Home & Kitchen,Curtains,Pune,Maharashtra,3,49220.26,26.0,109268.98,Credit Card,Cancelled,4.6
ORD10936,2023-12-18,December,Q4,Toys,Doll,Pune,Maharashtra,4,49516.2,30.0,138645.36,Cash on Delivery,Delivered,3.5
ORD10937,2023-01-28,January,Q1,Books,Python Guide,Ahmedabad,Gujarat,4,4911.11,13.0,17090.66,Credit Card,Delivered,4.5
ORD10938,2023-03-19,March,Q1,Grocery,Dal 1kg,Jaipur,Rajasthan,2,22122.09,19.0,35837.79,Debit Card,Delivered,4.7
ORD10939,2023-03-18,March,Q1,Sports,Cricket Bat,Madurai,Tamil Nadu,5,5142.29,31.0,17740.9,Net Banking,Returned,4.6
ORD10940,2023-10-16,October,Q4,Home & Kitchen,Mixer Grinder,Delhi,Delhi,3,48709.23,7.0,135898.75,Cash on Delivery,Delivered,2.6
